time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-01-16 02:11:00.500000+00:00,11,34,True,-1300897.844929694,-1300897.844929694,,
2015-01-16 02:11:05.500000+00:00,11,34,True,-1300918.353640555,-1300918.353640555,,
2015-01-16 02:11:10.500000+00:00,11,34,True,-1300939.040846824,-1300939.040846824,,
2015-01-16 02:11:15.500000+00:00,11,34,True,-1300959.71777439,-1300959.71777439,,
2015-01-16 02:11:20.500000+00:00,11,34,True,-1300980.598324775,-1300980.598324775,,
2015-01-16 02:11:25.500000+00:00,11,34,True,-1301001.484418868,-1301001.484418868,,
2015-01-16 02:11:30.500000+00:00,11,34,True,-1301022.42583084,-1301022.42583084,,
2015-01-16 02:11:35.500000+00:00,11,34,True,-1301043.543255805,-1301043.543255805,,
2015-01-16 02:11:40.500000+00:00,11,34,True,-1301064.78166294,-1301064.78166294,,
2015-01-16 02:11:45.500000+00:00,11,34,True,-1301086.104433059,-1301086.104433059,,
2015-01-16 02:11:50.500000+00:00,11,34,True,-1301107.541540145,-1301107.541540145,,
2015-01-16 02:11:55.500000+00:00,11,34,True,-1301129.042538642,-1301129.042538642,,
2015-01-16 02:12:00.500000+00:00,11,34,True,-1301150.77004814,-1301150.77004814,,
2015-01-16 02:12:05.500000+00:00,11,34,True,-1301172.49070835,-1301172.49070835,,
2015-01-16 02:12:10.500000+00:00,11,34,True,-1301194.301979064,-1301194.301979064,,
2015-01-16 02:12:15.500000+00:00,11,34,True,-1301216.294523238,-1301216.294523238,,
2015-01-16 02:12:20.500000+00:00,11,34,True,-1301238.38146305,-1301238.38146305,,
2015-01-16 02:12:25.500000+00:00,11,34,True,-1301260.485033988,-1301260.485033988,,
2015-01-16 02:12:30.500000+00:00,11,34,True,-1301282.791134833,-1301282.791134833,,
2015-01-16 02:12:35.500000+00:00,11,34,True,-1301305.107090949,-1301305.107090949,,
2015-01-16 02:12:40.500000+00:00,11,34,True,-1301327.641947745,-1301327.641947745,,
2015-01-16 02:12:45.500000+00:00,11,34,True,-1301350.266338347,-1301350.266338347,,
2015-01-16 02:12:50.500000+00:00,11,34,True,-1301373.056145667,-1301373.056145667,,
2015-01-16 02:12:55.500000+00:00,11,34,True,-1301395.825528144,-1301395.825528144,,
2015-01-16 02:13:00.500000+00:00,11,34,True,-1301418.84871292,-1301418.84871292,,
2015-01-16 02:13:05.500000+00:00,11,34,True,-1301441.849899291,-1301441.849899291,,
2015-01-16 02:13:10.500000+00:00,11,34,True,-1301464.977853774,-1301464.977853774,,
2015-01-16 02:13:15.500000+00:00,11,34,True,-1301488.283588408,-1301488.283588408,,
2015-01-16 02:13:20.500000+00:00,11,34,True,-1301511.685252189,-1301511.685252189,,
2015-01-16 02:13:25.500000+00:00,11,34,True,-1301535.099218368,-1301535.099218368,,
2015-01-16 02:13:30.500000+00:00,11,34,True,-1301558.748246192,-1301558.748246192,,
2015-01-16 02:13:35.500000+00:00,11,34,True,-1301582.422662734,-1301582.422662734,,
2015-01-16 02:13:40.500000+00:00,11,34,True,-1301606.287549972,-1301606.287549972,,
2015-01-16 02:13:45.500000+00:00,11,34,True,-1301630.21719551,-1301630.21719551,,
2015-01-16 02:13:50.500000+00:00,11,34,True,-1301654.289916038,-1301654.289916038,,
2015-01-16 02:13:55.500000+00:00,11,34,True,-1301678.522048949,-1301678.522048949,,
2015-01-16 02:14:00.500000+00:00,11,34,True,-1301702.834823607,-1301702.834823607,,
2015-01-16 02:14:05.500000+00:00,11,34,True,-1301727.164266585,-1301727.164266585,,
2015-01-16 02:14:10.500000+00:00,11,34,True,-1301751.684637069,-1301751.684637069,,
2015-01-16 02:14:15.500000+00:00,11,34,True,-1301776.407545089,-1301776.407545089,,
2015-01-16 02:14:20.500000+00:00,11,34,True,-1301801.156517028,-1301801.156517028,,
2015-01-16 02:14:25.500000+00:00,11,34,True,-1301826.093416213,-1301826.093416213,,
2015-01-16 02:14:30.500000+00:00,11,34,True,-1301851.171125411,-1301851.171125411,,
2015-01-16 02:14:35.500000+00:00,11,34,True,-1301876.245836257,-1301876.245836257,,
2015-01-16 02:14:40.500000+00:00,11,34,True,-1301901.494195937,-1301901.494195937,,
2015-01-16 02:14:45.500000+00:00,11,34,True,-1301926.854351996,-1301926.854351996,,
2015-01-16 02:14:50.500000+00:00,11,34,True,-1301952.345264434,-1301952.345264434,,
2015-01-16 02:14:55.500000+00:00,11,34,True,-1301977.994153975,-1301977.994153975,,
2015-01-16 02:15:00.500000+00:00,11,34,True,-1302003.757286071,-1302003.757286071,,
2015-01-16 02:15:05.500000+00:00,11,34,True,-1302029.670776366,-1302029.670776366,,
2015-01-16 02:15:10.500000+00:00,11,34,True,-1302055.696179389,-1302055.696179389,,
2015-01-16 02:15:15.500000+00:00,11,34,True,-1302081.730193137,-1302081.730193137,,
2015-01-16 02:15:20.500000+00:00,11,34,True,-1302108.035617827,-1302108.035617827,,
2015-01-16 02:15:25.500000+00:00,11,34,True,-1302134.477007865,-1302134.477007865,,
2015-01-16 02:15:30.500000+00:00,11,34,True,-1302160.947938918,-1302160.947938918,,
2015-01-16 02:15:35.500000+00:00,11,34,True,-1302187.545765876,-1302187.545765876,,
2015-01-16 02:15:40.500000+00:00,11,34,True,-1302214.297721862,-1302214.297721862,,
2015-01-16 02:15:45.500000+00:00,11,34,True,-1302241.189977645,-1302241.189977645,,
2015-01-16 02:15:50.500000+00:00,11,34,True,-1302268.269358634,-1302268.269358634,,
2015-01-16 02:15:55.500000+00:00,11,34,True,-1302295.419960975,-1302295.419960975,,
2015-01-16 02:16:00.500000+00:00,11,34,True,-1302322.724729537,-1302322.724729537,,
2015-01-16 02:16:05.500000+00:00,11,34,True,-1302350.072844504,-1302350.072844504,,
2015-01-16 02:16:10.500000+00:00,11,34,True,-1302377.641327857,-1302377.641327857,,
2015-01-16 02:16:15.500000+00:00,11,34,True,-1302405.279188155,-1302405.279188155,,
2015-01-16 02:16:20.500000+00:00,11,34,True,-1302433.1119709,-1302433.1119709,,
2015-01-16 02:16:25.500000+00:00,11,34,True,-1302461.095786094,-1302461.095786094,,
2015-01-16 02:16:30.500000+00:00,11,34,True,-1302489.198391913,-1302489.198391913,,
2015-01-16 02:16:35.500000+00:00,11,34,True,-1302517.433377265,-1302517.433377265,,
2015-01-16 02:16:40.500000+00:00,11,34,True,-1302545.736804961,-1302545.736804961,,
2015-01-16 02:16:45.500000+00:00,11,34,True,-1302574.233988761,-1302574.233988761,,
2015-01-16 02:16:50.500000+00:00,11,34,True,-1302602.885671615,-1302602.885671615,,
2015-01-16 02:16:55.500000+00:00,11,34,True,-1302631.676085471,-1302631.676085471,,
2015-01-16 02:17:00.500000+00:00,11,34,True,-1302660.605962752,-1302660.605962752,,
2015-01-16 02:17:05.500000+00:00,11,34,True,-1302689.639568328,-1302689.639568328,,
2015-01-16 02:17:10.500000+00:00,11,34,True,-1302718.875536918,-1302718.875536918,,
2015-01-16 02:17:15.500000+00:00,11,34,True,-1302748.228466987,-1302748.228466987,,
2015-01-16 02:17:20.500000+00:00,11,34,True,-1302777.67790985,-1302777.67790985,,
2015-01-16 02:17:25.500000+00:00,11,34,True,-1302807.316751479,-1302807.316751479,,
2015-01-16 02:17:30.500000+00:00,11,34,True,-1302837.09619522,-1302837.09619522,,
2015-01-16 02:17:35.500000+00:00,11,34,True,-1302867.014758109,-1302867.014758109,,
2015-01-16 02:17:40.500000+00:00,11,34,True,-1302897.076549529,-1302897.076549529,,
2015-01-16 02:17:45.500000+00:00,11,34,True,-1302927.197224616,-1302927.197224616,,
2015-01-16 02:17:50.500000+00:00,11,34,True,-1302957.595147132,-1302957.595147132,,
2015-01-16 02:17:55.500000+00:00,11,34,True,-1302988.132893561,-1302988.132893561,,
2015-01-16 02:18:00.500000+00:00,11,34,True,-1303018.769787787,-1303018.769787787,,
2015-01-16 02:18:05.500000+00:00,11,34,True,-1303049.618433951,-1303049.618433951,,
2015-01-16 02:18:10.500000+00:00,11,34,True,-1303080.536841392,-1303080.536841392,,
2015-01-16 02:18:15.500000+00:00,11,34,True,-1303111.611722945,-1303111.611722945,,
2015-01-16 02:18:20.500000+00:00,11,34,True,-1303142.899264335,-1303142.899264335,,
2015-01-16 02:18:25.500000+00:00,11,34,True,-1303174.132976531,-1303174.132976531,,
2015-01-16 02:18:30.500000+00:00,11,34,True,-1303205.787212371,-1303205.787212371,,
