time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-03-25 20:00:03+00:00,37,15,True,12700.421804903,,12700.421804903,sequential
2015-03-25 20:00:03.500000+00:00,12,15,True,-10.514013289,-10.514013289,,
2015-03-25 20:00:08.500000+00:00,12,15,True,8.637742043,8.637742043,,
2015-03-25 20:00:13.500000+00:00,12,15,True,27.767885208,27.767885208,,
2015-03-25 20:00:18.500000+00:00,12,15,True,46.864880562,46.864880562,,
2015-03-25 20:00:23.500000+00:00,12,15,True,65.949496269,65.949496269,,
2015-03-25 20:00:28.500000+00:00,12,15,True,84.996462822,84.996462822,,
2015-03-25 20:00:33.500000+00:00,12,15,True,104.039626122,104.039626122,,
2015-03-25 20:00:38.500000+00:00,12,15,True,123.047399521,123.047399521,,
2015-03-25 20:00:43.500000+00:00,12,15,True,142.040855408,142.040855408,,
2015-03-25 20:00:48.500000+00:00,12,15,True,161.040616035,161.040616035,,
2015-03-25 20:00:53.500000+00:00,12,15,True,180.011862755,180.011862755,,
2015-03-25 20:00:58.500000+00:00,12,15,True,198.948821068,198.948821068,,
2015-03-25 20:01:03.500000+00:00,12,15,True,217.846154213,217.846154213,,
2015-03-25 20:01:08.500000+00:00,12,15,True,236.718737602,236.718737602,,
2015-03-25 20:01:13.500000+00:00,12,15,True,255.554919243,255.554919243,,
2015-03-25 20:01:18.500000+00:00,12,15,True,274.400819778,274.400819778,,
2015-03-25 20:01:23.500000+00:00,12,15,True,293.250940323,293.250940323,,
2015-03-25 20:01:28.500000+00:00,12,15,True,312.043216705,312.043216705,,
2015-03-25 20:01:33.500000+00:00,12,15,True,330.847081184,330.847081184,,
2015-03-25 20:01:38.500000+00:00,12,15,True,349.972254753,349.972254753,,
2015-03-25 20:01:43.500000+00:00,12,15,True,369.336722374,369.336722374,,
2015-03-25 20:01:48.500000+00:00,12,15,True,388.657164574,388.657164574,,
2015-03-25 20:01:53.500000+00:00,12,15,True,407.967626572,407.967626572,,
2015-03-25 20:01:58.500000+00:00,12,15,True,427.280211449,427.280211449,,
2015-03-25 20:02:03.500000+00:00,12,15,True,446.549172401,446.549172401,,
2015-03-25 20:02:08.500000+00:00,12,15,True,465.808554649,465.808554649,,
2015-03-25 20:02:13.500000+00:00,12,15,True,485.0470047,485.0470047,,
2015-03-25 20:02:18.500000+00:00,12,15,True,504.277553558,504.277553558,,
2015-03-25 20:02:23.500000+00:00,12,15,True,523.429315567,523.429315567,,
2015-03-25 20:02:28.500000+00:00,12,15,True,542.611519814,542.611519814,,
2015-03-25 20:02:33.500000+00:00,12,15,True,561.761442184,561.761442184,,
2015-03-25 20:02:38.500000+00:00,12,15,True,580.902085304,580.902085304,,
2015-03-25 20:02:43.500000+00:00,12,15,True,600.005736351,600.005736351,,
2015-03-25 20:02:48.500000+00:00,12,15,True,619.086564064,619.086564064,,
2015-03-25 20:02:53.500000+00:00,12,15,True,638.15495491,638.15495491,,
2015-03-25 20:02:58.500000+00:00,12,15,True,657.224225044,657.224225044,,
2015-03-25 20:03:03.500000+00:00,12,15,True,676.265554428,676.265554428,,
2015-03-25 20:03:08.500000+00:00,12,15,True,695.235485077,695.235485077,,
2015-03-25 20:03:13.500000+00:00,12,15,True,714.216340065,714.216340065,,
2015-03-25 20:03:18.500000+00:00,12,15,True,733.195588112,733.195588112,,
2015-03-25 20:03:23.500000+00:00,12,15,True,752.135261536,752.135261536,,
2015-03-25 20:03:28.500000+00:00,12,15,True,771.060188293,771.060188293,,
2015-03-25 20:03:33.500000+00:00,12,15,True,789.947611809,789.947611809,,
2015-03-25 20:03:38.500000+00:00,12,15,True,808.803216934,808.803216934,,
2015-03-25 20:03:43.500000+00:00,12,15,True,827.696396828,827.696396828,,
2015-03-25 20:03:48.500000+00:00,12,15,True,846.536148071,846.536148071,,
2015-03-25 20:03:53.500000+00:00,12,15,True,865.355998039,865.355998039,,
2015-03-25 20:03:58.500000+00:00,12,15,True,884.12018013,884.12018013,,
2015-03-25 20:04:03.500000+00:00,12,15,True,902.892670631,902.892670631,,
2015-03-25 20:04:08.500000+00:00,12,15,True,921.656005859,921.656005859,,
2015-03-25 20:04:13.500000+00:00,12,15,True,940.371299744,940.371299744,,
2015-03-25 20:04:18.500000+00:00,12,15,True,959.09587574,959.09587574,,
2015-03-25 20:04:23.500000+00:00,12,15,True,977.768073082,977.768073082,,
2015-03-25 20:04:28.500000+00:00,12,15,True,996.474692345,996.474692345,,
2015-03-25 20:04:33.500000+00:00,12,15,True,1015.108501434,1015.108501434,,
2015-03-25 20:04:38.500000+00:00,12,15,True,1033.717664719,1033.717664719,,
2015-03-25 20:04:43.500000+00:00,12,15,True,1052.29754734,1052.29754734,,
2015-03-25 20:04:48.500000+00:00,12,15,True,1070.892202377,1070.892202377,,
2015-03-25 20:04:53.500000+00:00,12,15,True,1089.432972908,1089.432972908,,
2015-03-25 20:04:58.500000+00:00,12,15,True,1107.992447853,1107.992447853,,
2015-03-25 20:05:03.500000+00:00,12,15,True,1126.522558212,1126.522558212,,
2015-03-25 20:05:08.500000+00:00,12,15,True,1145.054642677,1145.054642677,,
2015-03-25 20:05:13.500000+00:00,12,15,True,1163.516324043,1163.516324043,,
2015-03-25 20:05:18.500000+00:00,12,15,True,1181.978473663,1181.978473663,,
2015-03-25 20:05:23.500000+00:00,12,15,True,1200.403374672,1200.403374672,,
2015-03-25 20:05:28.500000+00:00,12,15,True,1218.815506935,1218.815506935,,
2015-03-25 20:05:33.500000+00:00,12,15,True,1237.216313362,1237.216313362,,
2015-03-25 20:05:38.500000+00:00,12,15,True,1255.597361565,1255.597361565,,
2015-03-25 20:05:43.500000+00:00,12,15,True,1273.968618393,1273.968618393,,
2015-03-25 20:05:48.500000+00:00,12,15,True,1292.319389343,1292.319389343,,
2015-03-25 20:05:53.500000+00:00,12,15,True,1310.642282486,1310.642282486,,
2015-03-25 20:05:58.500000+00:00,12,15,True,1328.920794487,1328.920794487,,
2015-03-25 20:06:03.500000+00:00,12,15,True,1347.199709892,1347.199709892,,
2015-03-25 20:06:08.500000+00:00,12,15,True,1365.443213463,1365.443213463,,
2015-03-25 20:06:13.500000+00:00,12,15,True,1383.681807518,1383.681807518,,
2015-03-25 20:06:18.500000+00:00,12,15,True,1401.8898592,1401.8898592,,
2015-03-25 20:06:23.500000+00:00,12,15,True,1420.062908173,1420.062908173,,
2015-03-25 20:06:28.500000+00:00,12,15,True,1438.265843391,1438.265843391,,
2015-03-25 20:06:33.500000+00:00,12,15,True,1456.427776337,1456.427776337,,
2015-03-25 20:06:38.500000+00:00,12,15,True,1475.023815155,1475.023815155,,
2015-03-25 20:06:43.500000+00:00,12,15,True,1493.774126053,1493.774126053,,
2015-03-25 20:06:48.500000+00:00,12,15,True,1512.470089912,1512.470089912,,
2015-03-25 20:06:53.500000+00:00,12,15,True,1531.1483078,1531.1483078,,
2015-03-25 20:06:58.500000+00:00,12,15,True,1549.823706627,1549.823706627,,
2015-03-25 20:07:03.500000+00:00,12,15,True,1568.473831177,1568.473831177,,
2015-03-25 20:07:08.500000+00:00,12,15,True,1587.08457756,1587.08457756,,
2015-03-25 20:07:13.500000+00:00,12,15,True,1605.696960449,1605.696960449,,
2015-03-25 20:07:18.500000+00:00,12,15,True,1624.280181885,1624.280181885,,
2015-03-25 20:07:23.500000+00:00,12,15,True,1642.815817833,1642.815817833,,
2015-03-25 20:07:28.500000+00:00,12,15,True,1661.342110634,1661.342110634,,
2015-03-25 20:07:33.500000+00:00,12,15,True,1679.875372887,1679.875372887,,
2015-03-25 20:07:38.500000+00:00,12,15,True,1698.366568565,1698.366568565,,
2015-03-25 20:07:43.500000+00:00,12,15,True,1716.867290497,1716.867290497,,
2015-03-25 20:07:48.500000+00:00,12,15,True,1735.318921089,1735.318921089,,
2015-03-25 20:07:53.500000+00:00,12,15,True,1753.751950264,1753.751950264,,
2015-03-25 20:07:58.500000+00:00,12,15,True,1772.186594009,1772.186594009,,
2015-03-25 20:08:03.500000+00:00,12,15,True,1790.592413902,1790.592413902,,
2015-03-25 20:08:08.500000+00:00,12,15,True,1808.975164413,1808.975164413,,
2015-03-25 20:08:13.500000+00:00,12,15,True,1827.315644264,1827.315644264,,
2015-03-25 20:08:18.500000+00:00,12,15,True,1845.639724731,1845.639724731,,
2015-03-25 20:08:23.500000+00:00,12,15,True,1863.972836494,1863.972836494,,
2015-03-25 20:08:28.500000+00:00,12,15,True,1882.286911964,1882.286911964,,
2015-03-25 20:08:33.500000+00:00,12,15,True,1900.603386879,1900.603386879,,
2015-03-25 20:08:38.500000+00:00,12,15,True,1918.856369972,1918.856369972,,
2015-03-25 20:08:43.500000+00:00,12,15,True,1937.115503311,1937.115503311,,
2015-03-25 20:08:48.500000+00:00,12,15,True,1955.335796356,1955.335796356,,
2015-03-25 20:08:53.500000+00:00,12,15,True,1973.556344032,1973.556344032,,
2015-03-25 20:08:58.500000+00:00,12,15,True,1991.75338459,1991.75338459,,
2015-03-25 20:09:03.500000+00:00,12,15,True,2009.898425102,2009.898425102,,
2015-03-25 20:09:08.500000+00:00,12,15,True,2028.080773354,2028.080773354,,
2015-03-25 20:09:13.500000+00:00,12,15,True,2046.201482773,2046.201482773,,
2015-03-25 20:09:18.500000+00:00,12,15,True,2064.349350929,2064.349350929,,
2015-03-25 20:09:23.500000+00:00,12,15,True,2082.440711975,2082.440711975,,
2015-03-25 20:09:28.500000+00:00,12,15,True,2100.517341614,2100.517341614,,
2015-03-25 20:09:33.500000+00:00,12,15,True,2118.563736916,2118.563736916,,
2015-03-25 20:09:38.500000+00:00,12,15,True,2136.598932266,2136.598932266,,
2015-03-25 20:09:43.500000+00:00,12,15,True,2154.645075798,2154.645075798,,
2015-03-25 20:09:48.500000+00:00,12,15,True,2172.673816681,2172.673816681,,
2015-03-25 20:09:53.500000+00:00,12,15,True,2190.669996262,2190.669996262,,
2015-03-25 20:09:58.500000+00:00,12,15,True,2208.600885391,2208.600885391,,
2015-03-25 20:10:03+00:00,37,15,True,28239.297705625,,28239.297705625,sequential
2015-03-25 20:10:03.500000+00:00,12,15,True,2226.510772705,2226.510772705,,
2015-03-25 20:10:08.500000+00:00,12,15,True,2244.467298508,2244.467298508,,
2015-03-25 20:10:13.500000+00:00,12,15,True,2262.410727501,2262.410727501,,
2015-03-25 20:10:18.500000+00:00,12,15,True,2280.269747734,2280.269747734,,
2015-03-25 20:10:23.500000+00:00,12,15,True,2298.105398178,2298.105398178,,
2015-03-25 20:10:28.500000+00:00,12,15,True,2315.987943649,2315.987943649,,
2015-03-25 20:10:33.500000+00:00,12,15,True,2333.779392242,2333.779392242,,
2015-03-25 20:10:38.500000+00:00,12,15,True,2351.583291054,2351.583291054,,
2015-03-25 20:10:43.500000+00:00,12,15,True,2369.369916916,2369.369916916,,
2015-03-25 20:10:48.500000+00:00,12,15,True,2387.120639801,2387.120639801,,
2015-03-25 20:10:53.500000+00:00,12,15,True,2404.894267082,2404.894267082,,
2015-03-25 20:10:58.500000+00:00,12,15,True,2422.631871223,2422.631871223,,
2015-03-25 20:11:03.500000+00:00,12,15,True,2440.317754745,2440.317754745,,
2015-03-25 20:11:08.500000+00:00,12,15,True,2458.035627365,2458.035627365,,
2015-03-25 20:11:13.500000+00:00,12,15,True,2475.683456421,2475.683456421,,
2015-03-25 20:11:18.500000+00:00,12,15,True,2493.299074173,2493.299074173,,
2015-03-25 20:11:23.500000+00:00,12,15,True,2510.936602592,2510.936602592,,
2015-03-25 20:11:28.500000+00:00,12,15,True,2528.568920135,2528.568920135,,
2015-03-25 20:11:33.500000+00:00,12,15,True,2546.206519127,2546.206519127,,
2015-03-25 20:11:38.500000+00:00,12,15,True,2563.777205467,2563.777205467,,
2015-03-25 20:11:43.500000+00:00,12,15,True,2581.393663406,2581.393663406,,
2015-03-25 20:11:48.500000+00:00,12,15,True,2599.441010475,2599.441010475,,
2015-03-25 20:11:53.500000+00:00,12,15,True,2617.54330349,2617.54330349,,
2015-03-25 20:11:58.500000+00:00,12,15,True,2635.614080429,2635.614080429,,
2015-03-25 20:12:03.500000+00:00,12,15,True,2653.662244797,2653.662244797,,
2015-03-25 20:12:08.500000+00:00,12,15,True,2671.738587379,2671.738587379,,
2015-03-25 20:12:13.500000+00:00,12,15,True,2689.765974998,2689.765974998,,
2015-03-25 20:12:18.500000+00:00,12,15,True,2707.764743805,2707.764743805,,
2015-03-25 20:12:23.500000+00:00,12,15,True,2725.764594078,2725.764594078,,
2015-03-25 20:12:28.500000+00:00,12,15,True,2743.757035255,2743.757035255,,
2015-03-25 20:12:33.500000+00:00,12,15,True,2761.702953339,2761.702953339,,
2015-03-25 20:12:38.500000+00:00,12,15,True,2779.620429993,2779.620429993,,
2015-03-25 20:12:43.500000+00:00,12,15,True,2797.554854393,2797.554854393,,
2015-03-25 20:12:48.500000+00:00,12,15,True,2815.462257385,2815.462257385,,
2015-03-25 20:12:53.500000+00:00,12,15,True,2833.349106789,2833.349106789,,
2015-03-25 20:12:58.500000+00:00,12,15,True,2851.229085922,2851.229085922,,
2015-03-25 20:13:03.500000+00:00,12,15,True,2869.074685097,2869.074685097,,
2015-03-25 20:13:08.500000+00:00,12,15,True,2886.898908615,2886.898908615,,
2015-03-25 20:13:13.500000+00:00,12,15,True,2904.695849419,2904.695849419,,
2015-03-25 20:13:18.500000+00:00,12,15,True,2922.490773201,2922.490773201,,
2015-03-25 20:13:23.500000+00:00,12,15,True,2940.257639885,2940.257639885,,
2015-03-25 20:13:28.500000+00:00,12,15,True,2958.014277458,2958.014277458,,
2015-03-25 20:13:33.500000+00:00,12,15,True,2975.711084366,2975.711084366,,
2015-03-25 20:13:38.500000+00:00,12,15,True,2993.428010941,2993.428010941,,
2015-03-25 20:13:43.500000+00:00,12,15,True,3011.14289856,3011.14289856,,
2015-03-25 20:13:48.500000+00:00,12,15,True,3028.862264633,3028.862264633,,
2015-03-25 20:13:53.500000+00:00,12,15,True,3046.474414825,3046.474414825,,
2015-03-25 20:13:58.500000+00:00,12,15,True,3064.139575005,3064.139575005,,
2015-03-25 20:14:03.500000+00:00,12,15,True,3081.760869026,3081.760869026,,
2015-03-25 20:14:08.500000+00:00,12,15,True,3099.363272667,3099.363272667,,
2015-03-25 20:14:13.500000+00:00,12,15,True,3116.945721626,3116.945721626,,
2015-03-25 20:14:18.500000+00:00,12,15,True,3134.534945488,3134.534945488,,
2015-03-25 20:14:23.500000+00:00,12,15,True,3152.093715668,3152.093715668,,
2015-03-25 20:14:28.500000+00:00,12,15,True,3169.629468918,3169.629468918,,
2015-03-25 20:14:33.500000+00:00,12,15,True,3187.151990891,3187.151990891,,
2015-03-25 20:14:38.500000+00:00,12,15,True,3204.642541885,3204.642541885,,
2015-03-25 20:14:43.500000+00:00,12,15,True,3222.127776146,3222.127776146,,
2015-03-25 20:14:48.500000+00:00,12,15,True,3239.608736038,3239.608736038,,
2015-03-25 20:14:53.500000+00:00,12,15,True,3257.050321579,3257.050321579,,
2015-03-25 20:14:58.500000+00:00,12,15,True,3274.502574921,3274.502574921,,
