time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-03-17 14:10:13.500000+00:00,11,15,True,487520.238893509,487520.238893509,,
2015-03-17 14:10:18.500000+00:00,11,15,True,487530.145979881,487530.145979881,,
2015-03-17 14:10:23.500000+00:00,11,15,True,487540.094482422,487540.094482422,,
2015-03-17 14:10:28.500000+00:00,11,15,True,487549.977066994,487549.977066994,,
2015-03-17 14:10:33.500000+00:00,11,15,True,487559.881549835,487559.881549835,,
2015-03-17 14:10:38.500000+00:00,11,15,True,487569.760766983,487569.760766983,,
2015-03-17 14:10:43.500000+00:00,11,15,True,487579.654682159,487579.654682159,,
2015-03-17 14:10:48.500000+00:00,11,15,True,487589.616415024,487589.616415024,,
2015-03-17 14:10:53.500000+00:00,11,15,True,487599.566550255,487599.566550255,,
2015-03-17 14:10:58.500000+00:00,11,15,True,487609.424376488,487609.424376488,,
2015-03-17 14:11:03.500000+00:00,11,15,True,487619.322136879,487619.322136879,,
2015-03-17 14:11:08.500000+00:00,11,15,True,487629.197557449,487629.197557449,,
2015-03-17 14:11:13.500000+00:00,11,15,True,487639.046465874,487639.046465874,,
2015-03-17 14:11:18.500000+00:00,11,15,True,487648.983974457,487648.983974457,,
2015-03-17 14:11:23.500000+00:00,11,15,True,487658.876062393,487658.876062393,,
2015-03-17 14:11:28.500000+00:00,11,15,True,487668.766867638,487668.766867638,,
2015-03-17 14:11:33.500000+00:00,11,15,True,487678.638991356,487678.638991356,,
2015-03-17 14:11:38.500000+00:00,11,15,True,487688.452083588,487688.452083588,,
2015-03-17 14:11:43.500000+00:00,11,15,True,487698.358656883,487698.358656883,,
2015-03-17 14:11:48.500000+00:00,11,15,True,487708.208595276,487708.208595276,,
2015-03-17 14:11:53.500000+00:00,11,15,True,487718.03800869,487718.03800869,,
2015-03-17 14:11:58.500000+00:00,11,15,True,487727.832509995,487727.832509995,,
2015-03-17 14:12:03.500000+00:00,11,15,True,487737.643363953,487737.643363953,,
2015-03-17 14:12:08.500000+00:00,11,15,True,487747.598974228,487747.598974228,,
2015-03-17 14:12:13.500000+00:00,11,15,True,487757.455682755,487757.455682755,,
2015-03-17 14:12:18.500000+00:00,11,15,True,487767.345563889,487767.345563889,,
2015-03-17 14:12:23.500000+00:00,11,15,True,487777.156857491,487777.156857491,,
2015-03-17 14:12:28.500000+00:00,11,15,True,487787.079593658,487787.079593658,,
2015-03-17 14:12:33.500000+00:00,11,15,True,487796.936789513,487796.936789513,,
2015-03-17 14:12:38.500000+00:00,11,15,True,487806.849205971,487806.849205971,,
2015-03-17 14:12:43.500000+00:00,11,15,True,487816.663081169,487816.663081169,,
2015-03-17 14:12:48.500000+00:00,11,15,True,487826.515073776,487826.515073776,,
2015-03-17 14:12:53.500000+00:00,11,15,True,487836.250890732,487836.250890732,,
2015-03-17 14:12:58.500000+00:00,11,15,True,487846.136529922,487846.136529922,,
2015-03-17 14:13:03.500000+00:00,11,15,True,487855.956083298,487855.956083298,,
2015-03-17 14:13:08.500000+00:00,11,15,True,487865.760451317,487865.760451317,,
2015-03-17 14:13:13.500000+00:00,11,15,True,487875.623945236,487875.623945236,,
2015-03-17 14:13:18.500000+00:00,11,15,True,487885.373309135,487885.373309135,,
2015-03-17 14:13:23.500000+00:00,11,15,True,487895.177865982,487895.177865982,,
2015-03-17 14:13:28.500000+00:00,11,15,True,487904.982966423,487904.982966423,,
2015-03-17 14:13:33.500000+00:00,11,15,True,487914.741740227,487914.741740227,,
2015-03-17 14:13:38.500000+00:00,11,15,True,487924.533679008,487924.533679008,,
2015-03-17 14:13:43.500000+00:00,11,15,True,487934.338740349,487934.338740349,,
2015-03-17 14:13:48.500000+00:00,11,15,True,487944.215333939,487944.215333939,,
2015-03-17 14:13:53.500000+00:00,11,15,True,487954.001215935,487954.001215935,,
2015-03-17 14:13:58.500000+00:00,11,15,True,487963.796175957,487963.796175957,,
2015-03-17 14:14:03.500000+00:00,11,15,True,487973.522828102,487973.522828102,,
2015-03-17 14:14:08.500000+00:00,11,15,True,487983.311250687,487983.311250687,,
2015-03-17 14:14:13.500000+00:00,11,15,True,487993.107181549,487993.107181549,,
2015-03-17 14:14:18.500000+00:00,11,15,True,488002.825195313,488002.825195313,,
2015-03-17 14:14:23.500000+00:00,11,15,True,488012.565136909,488012.565136909,,
2015-03-17 14:14:28.500000+00:00,11,15,True,488022.384558678,488022.384558678,,
2015-03-17 14:14:33.500000+00:00,11,15,True,488032.136013031,488032.136013031,,
2015-03-17 14:14:38.500000+00:00,11,15,True,488041.941096306,488041.941096306,,
2015-03-17 14:14:43.500000+00:00,11,15,True,488051.803370476,488051.803370476,,
2015-03-17 14:14:48.500000+00:00,11,15,True,488061.544732094,488061.544732094,,
2015-03-17 14:14:53.500000+00:00,11,15,True,488071.27572155,488071.27572155,,
2015-03-17 14:14:58.500000+00:00,11,15,True,488081.029776573,488081.029776573,,
2015-03-17 14:15:03.500000+00:00,11,15,True,488090.768035889,488090.768035889,,
2015-03-17 14:15:08.500000+00:00,11,15,True,488100.499509811,488100.499509811,,
2015-03-17 14:15:13.500000+00:00,11,15,True,488110.204246521,488110.204246521,,
2015-03-17 14:15:18.500000+00:00,11,15,True,488119.957611084,488119.957611084,,
2015-03-17 14:15:23.500000+00:00,11,15,True,488129.747058868,488129.747058868,,
2015-03-17 14:15:28.500000+00:00,11,15,True,488139.524476051,488139.524476051,,
2015-03-17 14:15:33.500000+00:00,11,15,True,488149.239347458,488149.239347458,,
2015-03-17 14:15:38.500000+00:00,11,15,True,488159.011000633,488159.011000633,,
2015-03-17 14:15:43.500000+00:00,11,15,True,488168.694577217,488168.694577217,,
2015-03-17 14:15:48.500000+00:00,11,15,True,488178.371462822,488178.371462822,,
2015-03-17 14:15:53.500000+00:00,11,15,True,488188.054935455,488188.054935455,,
2015-03-17 14:15:58.500000+00:00,11,15,True,488197.803649902,488197.803649902,,
2015-03-17 14:16:03.500000+00:00,11,15,True,488207.548313141,488207.548313141,,
2015-03-17 14:16:08.500000+00:00,11,15,True,488217.305905342,488217.305905342,,
2015-03-17 14:16:13.500000+00:00,11,15,True,488227.014909744,488227.014909744,,
2015-03-17 14:16:18.500000+00:00,11,15,True,488236.774167061,488236.774167061,,
2015-03-17 14:16:23.500000+00:00,11,15,True,488246.48771286,488246.48771286,,
2015-03-17 14:16:28.500000+00:00,11,15,True,488256.232446671,488256.232446671,,
2015-03-17 14:16:33.500000+00:00,11,15,True,488265.898234367,488265.898234367,,
2015-03-17 14:16:38.500000+00:00,11,15,True,488275.585271835,488275.585271835,,
2015-03-17 14:16:43.500000+00:00,11,15,True,488285.226228714,488285.226228714,,
2015-03-17 14:16:48.500000+00:00,11,15,True,488294.925028801,488294.925028801,,
2015-03-17 14:16:53.500000+00:00,11,15,True,488304.626312256,488304.626312256,,
2015-03-17 14:16:58.500000+00:00,11,15,True,488314.353732109,488314.353732109,,
2015-03-17 14:17:03.500000+00:00,11,15,True,488324.022672653,488324.022672653,,
2015-03-17 14:17:08.500000+00:00,11,15,True,488333.725683212,488333.725683212,,
2015-03-17 14:17:13.500000+00:00,11,15,True,488343.300039291,488343.300039291,,
2015-03-17 14:17:18.500000+00:00,11,15,True,488352.967687607,488352.967687607,,
2015-03-17 14:17:23.500000+00:00,11,15,True,488362.621570587,488362.621570587,,
2015-03-17 14:17:28.500000+00:00,11,15,True,488372.349460602,488372.349460602,,
2015-03-17 14:17:33.500000+00:00,11,15,True,488381.987862587,488381.987862587,,
2015-03-17 14:17:38.500000+00:00,11,15,True,488391.718506813,488391.718506813,,
2015-03-17 14:17:43.500000+00:00,11,15,True,488401.38415432,488401.38415432,,
2015-03-17 14:17:48.500000+00:00,11,15,True,488411.069810867,488411.069810867,,
2015-03-17 14:17:53.500000+00:00,11,15,True,488420.690499306,488420.690499306,,
2015-03-17 14:17:58.500000+00:00,11,15,True,488430.360772133,488430.360772133,,
2015-03-17 14:18:03.500000+00:00,11,15,True,488440.012629509,488440.012629509,,
2015-03-17 14:18:08.500000+00:00,11,15,True,488449.556596756,488449.556596756,,
2015-03-17 14:18:13.500000+00:00,11,15,True,488459.209775925,488459.209775925,,
2015-03-17 14:18:18.500000+00:00,11,15,True,488468.868501663,488468.868501663,,
2015-03-17 14:18:23.500000+00:00,11,15,True,488478.494655609,488478.494655609,,
2015-03-17 14:18:28.500000+00:00,11,15,True,488488.178063393,488488.178063393,,
2015-03-17 14:18:33.500000+00:00,11,15,True,488497.759420395,488497.759420395,,
2015-03-17 14:18:38.500000+00:00,11,15,True,488507.370716095,488507.370716095,,
2015-03-17 14:18:43.500000+00:00,11,15,True,488516.99501133,488516.99501133,,
2015-03-17 14:18:48.500000+00:00,11,15,True,488526.603991508,488526.603991508,,
2015-03-17 14:18:53.500000+00:00,11,15,True,488536.197886467,488536.197886467,,
2015-03-17 14:18:58.500000+00:00,11,15,True,488545.78296566,488545.78296566,,
2015-03-17 14:19:03.500000+00:00,11,15,True,488555.405243874,488555.405243874,,
2015-03-17 14:19:08.500000+00:00,11,15,True,488565.008638382,488565.008638382,,
2015-03-17 14:19:13.500000+00:00,11,15,True,488574.627554893,488574.627554893,,
