time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-03-03 20:15:08.500000+00:00,13,35,True,-585.779720305,-585.779720305,,
2015-03-03 20:15:13.500000+00:00,13,35,True,-578.259309768,-578.259309768,,
2015-03-03 20:15:18.500000+00:00,13,35,True,-570.74280548,-570.74280548,,
2015-03-03 20:15:23.500000+00:00,13,35,True,-563.234690665,-563.234690665,,
2015-03-03 20:15:28.500000+00:00,13,35,True,-555.727640151,-555.727640151,,
2015-03-03 20:15:33.500000+00:00,13,35,True,-548.235470771,-548.235470771,,
2015-03-03 20:15:38.500000+00:00,13,35,True,-540.736319541,-540.736319541,,
2015-03-03 20:15:43.500000+00:00,13,35,True,-533.25574684,-533.25574684,,
2015-03-03 20:15:48.500000+00:00,13,35,True,-525.771021842,-525.771021842,,
2015-03-03 20:15:53.500000+00:00,13,35,True,-518.281150817,-518.281150817,,
2015-03-03 20:15:58.500000+00:00,13,35,True,-510.808388709,-510.808388709,,
2015-03-03 20:16:03.500000+00:00,13,35,True,-503.343941688,-503.343941688,,
2015-03-03 20:16:08.500000+00:00,13,35,True,-495.884955405,-495.884955405,,
2015-03-03 20:16:13.500000+00:00,13,35,True,-488.424120902,-488.424120902,,
2015-03-03 20:16:18.500000+00:00,13,35,True,-480.971832274,-480.971832274,,
2015-03-03 20:16:23.500000+00:00,13,35,True,-473.527684211,-473.527684211,,
2015-03-03 20:16:28.500000+00:00,13,35,True,-466.078570365,-466.078570365,,
2015-03-03 20:16:33.500000+00:00,13,35,True,-458.642331122,-458.642331122,,
2015-03-03 20:16:38.500000+00:00,13,35,True,-451.209276198,-451.209276198,,
2015-03-03 20:16:43.500000+00:00,13,35,True,-443.775691985,-443.775691985,,
2015-03-03 20:16:48.500000+00:00,13,35,True,-436.354187011,-436.354187011,,
2015-03-03 20:16:53.500000+00:00,13,35,True,-428.932566642,-428.932566642,,
2015-03-03 20:16:58.500000+00:00,13,35,True,-421.521357535,-421.521357535,,
2015-03-03 20:17:03.500000+00:00,13,35,True,-414.117177962,-414.117177962,,
2015-03-03 20:17:08.500000+00:00,13,35,True,-406.711357116,-406.711357116,,
2015-03-03 20:17:13.500000+00:00,13,35,True,-399.317084311,-399.317084311,,
2015-03-03 20:17:18.500000+00:00,13,35,True,-391.925099372,-391.925099372,,
2015-03-03 20:17:23.500000+00:00,13,35,True,-384.535093306,-384.535093306,,
2015-03-03 20:17:28.500000+00:00,13,35,True,-377.150238036,-377.150238036,,
2015-03-03 20:17:33.500000+00:00,13,35,True,-369.772957801,-369.772957801,,
2015-03-03 20:17:38.500000+00:00,13,35,True,-362.40012741,-362.40012741,,
2015-03-03 20:17:43.500000+00:00,13,35,True,-355.034033774,-355.034033774,,
2015-03-03 20:17:48.500000+00:00,13,35,True,-347.666152953,-347.666152953,,
2015-03-03 20:17:53.500000+00:00,13,35,True,-340.314341544,-340.314341544,,
2015-03-03 20:17:58.500000+00:00,13,35,True,-332.959171294,-332.959171294,,
2015-03-03 20:18:03.500000+00:00,13,35,True,-325.613204955,-325.613204955,,
2015-03-03 20:18:08.500000+00:00,13,35,True,-318.266838073,-318.266838073,,
2015-03-03 20:18:13.500000+00:00,13,35,True,-310.925405501,-310.925405501,,
2015-03-03 20:18:18.500000+00:00,13,35,True,-303.593316077,-303.593316077,,
2015-03-03 20:18:23.500000+00:00,13,35,True,-296.267962455,-296.267962455,,
2015-03-03 20:18:28.500000+00:00,13,35,True,-288.950237273,-288.950237273,,
2015-03-03 20:18:33.500000+00:00,13,35,True,-281.636417388,-281.636417388,,
2015-03-03 20:18:38.500000+00:00,13,35,True,-274.320229529,-274.320229529,,
2015-03-03 20:18:43.500000+00:00,13,35,True,-267.011477469,-267.011477469,,
2015-03-03 20:18:48.500000+00:00,13,35,True,-259.706265449,-259.706265449,,
2015-03-03 20:18:53.500000+00:00,13,35,True,-252.412543296,-252.412543296,,
2015-03-03 20:18:58.500000+00:00,13,35,True,-245.117714881,-245.117714881,,
2015-03-03 20:19:03.500000+00:00,13,35,True,-237.832756041,-237.832756041,,
2015-03-03 20:19:08.500000+00:00,13,35,True,-230.548283576,-230.548283576,,
2015-03-03 20:19:13.500000+00:00,13,35,True,-223.274262427,-223.274262427,,
2015-03-03 20:19:18.500000+00:00,13,35,True,-216.003674506,-216.003674506,,
2015-03-03 20:19:23.500000+00:00,13,35,True,-208.734978675,-208.734978675,,
2015-03-03 20:19:28.500000+00:00,13,35,True,-201.474677085,-201.474677085,,
2015-03-03 20:19:33.500000+00:00,13,35,True,-194.22348976,-194.22348976,,
2015-03-03 20:19:38.500000+00:00,13,35,True,-186.966173171,-186.966173171,,
2015-03-03 20:19:43.500000+00:00,13,35,True,-179.717729567,-179.717729567,,
2015-03-03 20:19:48.500000+00:00,13,35,True,-172.474758147,-172.474758147,,
2015-03-03 20:19:53.500000+00:00,13,35,True,-165.241281508,-165.241281508,,
2015-03-03 20:19:58.500000+00:00,13,35,True,-158.010814666,-158.010814666,,
2015-03-03 20:20:03.500000+00:00,13,35,True,-150.786317824,-150.786317824,,
2015-03-03 20:20:08.500000+00:00,13,35,True,-143.560176848,-143.560176848,,
2015-03-03 20:20:13.500000+00:00,13,35,True,-136.348485946,-136.348485946,,
2015-03-03 20:20:18.500000+00:00,13,35,True,-129.136635779,-129.136635779,,
2015-03-03 20:20:23.500000+00:00,13,35,True,-121.932964324,-121.932964324,,
2015-03-03 20:20:28.500000+00:00,13,35,True,-114.729688643,-114.729688643,,
2015-03-03 20:20:33.500000+00:00,13,35,True,-107.53549385,-107.53549385,,
2015-03-03 20:20:38.500000+00:00,13,35,True,-100.344838141,-100.344838141,,
2015-03-03 20:20:43.500000+00:00,13,35,True,-93.160351752,-93.160351752,,
2015-03-03 20:20:48.500000+00:00,13,35,True,-85.977293014,-85.977293014,,
2015-03-03 20:20:53.500000+00:00,13,35,True,-78.802496909,-78.802496909,,
2015-03-03 20:20:58.500000+00:00,13,35,True,-71.635979651,-71.635979651,,
2015-03-03 20:21:03.500000+00:00,13,35,True,-64.463232039,-64.463232039,,
2015-03-03 20:21:08.500000+00:00,13,35,True,-57.30700302,-57.30700302,,
2015-03-03 20:21:13.500000+00:00,13,35,True,-50.152558326,-50.152558326,,
2015-03-03 20:21:18.500000+00:00,13,35,True,-43.003071784,-43.003071784,,
2015-03-03 20:21:23.500000+00:00,13,35,True,-35.860209464,-35.860209464,,
2015-03-03 20:21:28.500000+00:00,13,35,True,-28.71941471,-28.71941471,,
2015-03-03 20:21:33.500000+00:00,13,35,True,-21.582030295,-21.582030295,,
2015-03-03 20:21:38.500000+00:00,13,35,True,-14.458113669,-14.458113669,,
2015-03-03 20:21:43.500000+00:00,13,35,True,-7.331201552,-7.331201552,,
2015-03-03 20:21:48.500000+00:00,13,35,True,-0.219805716,-0.219805716,,
2015-03-03 20:21:53.500000+00:00,13,35,True,6.8996458050000005,6.8996458050000005,,
2015-03-03 20:21:58.500000+00:00,13,35,True,14.007149696,14.007149696,,
2015-03-03 20:22:03.500000+00:00,13,35,True,21.113190651,21.113190651,,
2015-03-03 20:22:08.500000+00:00,13,35,True,28.205983162,28.205983162,,
2015-03-03 20:22:13.500000+00:00,13,35,True,35.300808907,35.300808907,,
2015-03-03 20:22:18.500000+00:00,13,35,True,42.394514084,42.394514084,,
2015-03-03 20:22:23.500000+00:00,13,35,True,49.466406822,49.466406822,,
2015-03-03 20:22:28.500000+00:00,13,35,True,56.549515724,56.549515724,,
2015-03-03 20:22:33.500000+00:00,13,35,True,63.630894661,63.630894661,,
2015-03-03 20:22:38.500000+00:00,13,35,True,70.700827599,70.700827599,,
2015-03-03 20:22:43.500000+00:00,13,35,True,77.752813339,77.752813339,,
2015-03-03 20:22:48.500000+00:00,13,35,True,84.810976982,84.810976982,,
2015-03-03 20:22:53.500000+00:00,13,35,True,91.86268425,91.86268425,,
