time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-01-21 01:17:55.500000+00:00,11,45,True,-1228970.343412398,-1228970.343412398,,
2015-01-21 01:18:00.500000+00:00,11,45,True,-1228952.583062171,-1228952.583062171,,
2015-01-21 01:19:32.500000+00:00,11,45,True,-1228626.886559485,-1228626.886559485,,
2015-01-21 01:19:37.500000+00:00,11,45,True,-1228609.20626831,-1228609.20626831,,
2015-01-21 01:19:42.500000+00:00,11,45,True,-1228591.521186828,-1228591.521186828,,
2015-01-21 01:19:47.500000+00:00,11,45,True,-1228573.929167746,-1228573.929167746,,
2015-01-21 01:19:52.500000+00:00,11,45,True,-1228556.365770339,-1228556.365770339,,
2015-01-21 01:19:57.500000+00:00,11,45,True,-1228538.68934822,-1228538.68934822,,
2015-01-21 01:20:02.500000+00:00,11,45,True,-1228520.981661796,-1228520.981661796,,
2015-01-21 01:20:07.500000+00:00,11,45,True,-1228503.411133765,-1228503.411133765,,
2015-01-21 01:20:12.500000+00:00,11,45,True,-1228485.762008666,-1228485.762008666,,
2015-01-21 01:20:17.500000+00:00,11,45,True,-1228468.141273498,-1228468.141273498,,
2015-01-21 01:20:22.500000+00:00,11,45,True,-1228450.596199035,-1228450.596199035,,
2015-01-21 01:20:27.500000+00:00,11,45,True,-1228432.964536666,-1228432.964536666,,
2015-01-21 01:20:32.500000+00:00,11,45,True,-1228415.357098578,-1228415.357098578,,
2015-01-21 01:20:37.500000+00:00,11,45,True,-1228397.872297286,-1228397.872297286,,
2015-01-21 01:20:42.500000+00:00,11,45,True,-1228380.310591697,-1228380.310591697,,
2015-01-21 01:20:47.500000+00:00,11,45,True,-1228362.720954894,-1228362.720954894,,
2015-01-21 01:20:52.500000+00:00,11,45,True,-1228345.125390052,-1228345.125390052,,
2015-01-21 01:20:57.500000+00:00,11,45,True,-1228327.491500853,-1228327.491500853,,
2015-01-21 01:21:02.500000+00:00,11,45,True,-1228309.857813834,-1228309.857813834,,
2015-01-21 01:21:07.500000+00:00,11,45,True,-1228292.342024802,-1228292.342024802,,
2015-01-21 01:21:12.500000+00:00,11,45,True,-1228274.831788062,-1228274.831788062,,
2015-01-21 01:21:17.500000+00:00,11,45,True,-1228257.247580527,-1228257.247580527,,
2015-01-21 01:21:22.500000+00:00,11,45,True,-1228239.656399726,-1228239.656399726,,
2015-01-21 01:21:27.500000+00:00,11,45,True,-1228222.044035911,-1228222.044035911,,
2015-01-21 01:21:32.500000+00:00,11,45,True,-1228204.50354576,-1228204.50354576,,
2015-01-21 01:21:37.500000+00:00,11,45,True,-1228187.0252676,-1228187.0252676,,
2015-01-21 01:21:42.500000+00:00,11,45,True,-1228169.570388793,-1228169.570388793,,
2015-01-21 01:21:47.500000+00:00,11,45,True,-1228152.035687446,-1228152.035687446,,
2015-01-21 01:21:52.500000+00:00,11,45,True,-1228134.536441802,-1228134.536441802,,
2015-01-21 01:21:57.500000+00:00,11,45,True,-1228116.908576964,-1228116.908576964,,
2015-01-21 01:22:02.500000+00:00,11,45,True,-1228099.38907051,-1228099.38907051,,
2015-01-21 01:22:07.500000+00:00,11,45,True,-1228081.873757361,-1228081.873757361,,
2015-01-21 01:22:12.500000+00:00,11,45,True,-1228064.329882621,-1228064.329882621,,
2015-01-21 01:22:17.500000+00:00,11,45,True,-1228046.941295623,-1228046.941295623,,
2015-01-21 01:22:22.500000+00:00,11,45,True,-1228029.394967078,-1228029.394967078,,
