time_utc,data_type,station_id,valid,observable_raw,doppler_hz,range_m,range_type
2015-03-26 21:00:03.500000+00:00,12,15,True,-146.001517295,-146.001517295,,
2015-03-26 21:00:08.500000+00:00,12,15,True,-127.817671775,-127.817671775,,
2015-03-26 21:00:13.500000+00:00,12,15,True,-109.688972472,-109.688972472,,
2015-03-26 21:00:18.500000+00:00,12,15,True,-91.567699431,-91.567699431,,
2015-03-26 21:00:23.500000+00:00,12,15,True,-73.464672088,-73.464672088,,
2015-03-26 21:00:28.500000+00:00,12,15,True,-55.386091231,-55.386091231,,
2015-03-26 21:00:33.500000+00:00,12,15,True,-37.329588889,-37.329588889,,
2015-03-26 21:00:38.500000+00:00,12,15,True,-19.279877662,-19.279877662,,
2015-03-26 21:00:43.500000+00:00,12,15,True,-1.263619422,-1.263619422,,
2015-03-26 21:00:48.500000+00:00,12,15,True,16.735208511,16.735208511,,
2015-03-26 21:00:53.500000+00:00,12,15,True,34.709873199,34.709873199,,
2015-03-26 21:00:58.500000+00:00,12,15,True,52.670331001,52.670331001,,
2015-03-26 21:01:03.500000+00:00,12,15,True,70.623943329,70.623943329,,
2015-03-26 21:01:08.500000+00:00,12,15,True,88.539280891,88.539280891,,
2015-03-26 21:01:13.500000+00:00,12,15,True,106.444150925,106.444150925,,
2015-03-26 21:01:18.500000+00:00,12,15,True,124.320178032,124.320178032,,
2015-03-26 21:01:23.500000+00:00,12,15,True,142.162913322,142.162913322,,
2015-03-26 21:01:28.500000+00:00,12,15,True,160.004277229,160.004277229,,
2015-03-26 21:01:33.500000+00:00,12,15,True,177.825349808,177.825349808,,
2015-03-26 21:01:38.500000+00:00,12,15,True,195.62478447,195.62478447,,
2015-03-26 21:01:43.500000+00:00,12,15,True,213.406973839,213.406973839,,
2015-03-26 21:01:48.500000+00:00,12,15,True,231.16274929,231.16274929,,
2015-03-26 21:01:53.500000+00:00,12,15,True,248.893903732,248.893903732,,
2015-03-26 21:01:58.500000+00:00,12,15,True,266.621482849,266.621482849,,
2015-03-26 21:02:03.500000+00:00,12,15,True,284.309462547,284.309462547,,
2015-03-26 21:02:08.500000+00:00,12,15,True,302.004292488,302.004292488,,
2015-03-26 21:02:13.500000+00:00,12,15,True,319.659629822,319.659629822,,
2015-03-26 21:02:18.500000+00:00,12,15,True,337.293597221,337.293597221,,
2015-03-26 21:02:23.500000+00:00,12,15,True,354.90840435,354.90840435,,
2015-03-26 21:02:28.500000+00:00,12,15,True,372.499511719,372.499511719,,
2015-03-26 21:02:33.500000+00:00,12,15,True,390.067394257,390.067394257,,
2015-03-26 21:02:38.500000+00:00,12,15,True,407.62830162,407.62830162,,
2015-03-26 21:02:43.500000+00:00,12,15,True,425.185992241,425.185992241,,
2015-03-26 21:02:48.500000+00:00,12,15,True,442.697084427,442.697084427,,
2015-03-26 21:02:53.500000+00:00,12,15,True,460.198966026,460.198966026,,
2015-03-26 21:02:58.500000+00:00,12,15,True,477.678090096,477.678090096,,
2015-03-26 21:03:03.500000+00:00,12,15,True,495.127700806,495.127700806,,
2015-03-26 21:03:08.500000+00:00,12,15,True,512.572404861,512.572404861,,
2015-03-26 21:03:13.500000+00:00,12,15,True,529.982622147,529.982622147,,
2015-03-26 21:03:18.500000+00:00,12,15,True,547.398181915,547.398181915,,
2015-03-26 21:03:23.500000+00:00,12,15,True,564.775071144,564.775071144,,
2015-03-26 21:03:28.500000+00:00,12,15,True,582.154953003,582.154953003,,
2015-03-26 21:03:33.500000+00:00,12,15,True,599.482335091,599.482335091,,
2015-03-26 21:03:38.500000+00:00,12,15,True,616.798357964,616.798357964,,
2015-03-26 21:03:43.500000+00:00,12,15,True,634.109589577,634.109589577,,
2015-03-26 21:03:48.500000+00:00,12,15,True,651.404257774,651.404257774,,
2015-03-26 21:03:53.500000+00:00,12,15,True,668.656578064,668.656578064,,
2015-03-26 21:03:58.500000+00:00,12,15,True,685.892888069,685.892888069,,
2015-03-26 21:04:03.500000+00:00,12,15,True,703.115960121,703.115960121,,
2015-03-26 21:04:08.500000+00:00,12,15,True,720.561301231,720.561301231,,
2015-03-26 21:04:13.500000+00:00,12,15,True,738.336073875,738.336073875,,
2015-03-26 21:04:18.500000+00:00,12,15,True,756.107172012,756.107172012,,
2015-03-26 21:04:23.500000+00:00,12,15,True,773.854361534,773.854361534,,
2015-03-26 21:04:28.500000+00:00,12,15,True,791.56746769,791.56746769,,
2015-03-26 21:04:33.500000+00:00,12,15,True,809.281430244,809.281430244,,
2015-03-26 21:04:38.500000+00:00,12,15,True,826.969330788,826.969330788,,
2015-03-26 21:04:43.500000+00:00,12,15,True,844.637705803,844.637705803,,
2015-03-26 21:04:48.500000+00:00,12,15,True,862.296186447,862.296186447,,
2015-03-26 21:04:53.500000+00:00,12,15,True,879.924529076,879.924529076,,
2015-03-26 21:04:58.500000+00:00,12,15,True,897.538129807,897.538129807,,
2015-03-26 21:05:03.500000+00:00,12,15,True,915.115771294,915.115771294,,
2015-03-26 21:05:08.500000+00:00,12,15,True,932.687376976,932.687376976,,
2015-03-26 21:05:13.500000+00:00,12,15,True,950.253948212,950.253948212,,
2015-03-26 21:05:18.500000+00:00,12,15,True,967.772420883,967.772420883,,
2015-03-26 21:05:23.500000+00:00,12,15,True,985.287220955,985.287220955,,
2015-03-26 21:05:28.500000+00:00,12,15,True,1002.791802406,1002.791802406,,
2015-03-26 21:05:33.500000+00:00,12,15,True,1020.251979828,1020.251979828,,
2015-03-26 21:05:38.500000+00:00,12,15,True,1037.709319115,1037.709319115,,
2015-03-26 21:05:43.500000+00:00,12,15,True,1055.147098541,1055.147098541,,
2015-03-26 21:05:48.500000+00:00,12,15,True,1072.581644058,1072.581644058,,
2015-03-26 21:05:53.500000+00:00,12,15,True,1089.975049973,1089.975049973,,
2015-03-26 21:05:58.500000+00:00,12,15,True,1107.337095261,1107.337095261,,
2015-03-26 21:06:03.500000+00:00,12,15,True,1124.704415321,1124.704415321,,
2015-03-26 21:06:08.500000+00:00,12,15,True,1142.058599472,1142.058599472,,
2015-03-26 21:06:13.500000+00:00,12,15,True,1159.374363899,1159.374363899,,
2015-03-26 21:06:18.500000+00:00,12,15,True,1176.695681572,1176.695681572,,
2015-03-26 21:06:23.500000+00:00,12,15,True,1193.975312233,1193.975312233,,
2015-03-26 21:06:28.500000+00:00,12,15,True,1211.237669945,1211.237669945,,
2015-03-26 21:06:33.500000+00:00,12,15,True,1228.491799355,1228.491799355,,
2015-03-26 21:06:38.500000+00:00,12,15,True,1245.711079597,1245.711079597,,
2015-03-26 21:06:43.500000+00:00,12,15,True,1262.919875145,1262.919875145,,
2015-03-26 21:06:48.500000+00:00,12,15,True,1280.130205154,1280.130205154,,
2015-03-26 21:06:53.500000+00:00,12,15,True,1297.285824776,1297.285824776,,
2015-03-26 21:06:58.500000+00:00,12,15,True,1314.44952774,1314.44952774,,
2015-03-26 21:07:03.500000+00:00,12,15,True,1331.581082344,1331.581082344,,
2015-03-26 21:07:08.500000+00:00,12,15,True,1348.708216667,1348.708216667,,
2015-03-26 21:07:13.500000+00:00,12,15,True,1365.780956268,1365.780956268,,
2015-03-26 21:07:18.500000+00:00,12,15,True,1382.870546341,1382.870546341,,
